State,State Code,Age of Mother 9,Age of Mother 9 Code,Mother's Education,Mother's Education Code,Delivery Method,Delivery Method Code,Deaths,Births,Death Rate Raw,Death Rate Fx,Death Rate Clean
Utah,49,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,56,16765,3.34,3.34,3.34
Utah,49,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,30,4741,6.33,6.33,6.33
Utah,49,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,19,8235,2.31 (Unreliable),2.31,2.31
Utah,49,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,17,1983,8.57 (Unreliable),8.57,8.57
Utah,49,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,71,23993,2.96,2.96,2.96
Utah,49,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,33,4901,6.73,6.73,6.73
Utah,49,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,16,3267,4.90 (Unreliable),4.9,4.9
Utah,49,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,42,5751,7.3,7.3,7.3
Utah,49,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,20,2410,8.3,8.3,8.3
Utah,49,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,52,10016,5.19,5.19,5.19
Utah,49,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,29,3712,7.81,7.81,7.81
Utah,49,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,29,5421,5.35,5.35,5.35
Utah,49,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,14,1777,7.88 (Unreliable),7.88,7.88
Utah,49,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,59,18777,3.14,3.14,3.14
Utah,49,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,31,5125,6.05,6.05,6.05
Utah,49,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,14,4776,2.93 (Unreliable),2.93,2.93
Utah,49,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,10,2003,4.99 (Unreliable),4.99,4.99
Utah,49,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,14,1013,13.82 (Unreliable),13.82,13.82
Utah,49,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,14,3740,3.74 (Unreliable),3.74,3.74
Utah,49,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,15,1916,7.83 (Unreliable),7.83,7.83
Utah,49,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,21,7029,2.99,2.99,2.99
Utah,49,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,13,2572,5.05 (Unreliable),5.05,5.05
Utah,49,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,11,1010,10.89 (Unreliable),10.89,10.89
Vermont,50,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,13,1602,8.11 (Unreliable),8.11,8.11
Virginia,51,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,31,4139,7.49,7.49,7.49
Virginia,51,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,20,938,21.32,21.32,21.32
Virginia,51,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,57,7424,7.68,7.68,7.68
Virginia,51,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,38,1888,20.13,20.13,20.13
Virginia,51,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,30,3629,8.27,8.27,8.27
Virginia,51,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,24,1355,17.71,17.71,17.71
Virginia,51,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,210,30771,6.82,6.82,6.82
Virginia,51,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,129,10822,11.92,11.92,11.92
Virginia,51,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,96,13882,6.92,6.92,6.92
Virginia,51,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,61,4910,12.42,12.42,12.42
Virginia,51,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,17,3573,4.76 (Unreliable),4.76,4.76
Virginia,51,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,12,3680,3.26 (Unreliable),3.26,3.26
Virginia,51,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,10,1159,8.63 (Unreliable),8.63,8.63
Virginia,51,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,19,281,67.62 (Unreliable),67.62,67.62
Virginia,51,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,30,2526,11.88,11.88,11.88
Virginia,51,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,14,1317,10.63 (Unreliable),10.63,10.63
Virginia,51,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,210,24424,8.6,8.6,8.6
Virginia,51,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,121,11850,10.21,10.21,10.21
Virginia,51,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,91,18601,4.89,4.89,4.89
Virginia,51,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,72,8576,8.4,8.4,8.4
Virginia,51,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,23,8399,2.74,2.74,2.74
Virginia,51,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,27,3681,7.33,7.33,7.33
Virginia,51,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,44,21740,2.02,2.02,2.02
Virginia,51,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,55,7622,7.22,7.22,7.22
Virginia,51,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,25,7114,3.51,3.51,3.51
Virginia,51,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,12,2486,4.83 (Unreliable),4.83,4.83
Virginia,51,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,18,461,39.05 (Unreliable),39.05,39.05
Virginia,51,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,13,1643,7.91 (Unreliable),7.91,7.91
Virginia,51,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,12,992,12.10 (Unreliable),12.1,12.1
Virginia,51,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,115,13465,8.54,8.54,8.54
Virginia,51,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,95,8101,11.73,11.73,11.73
Virginia,51,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,60,12889,4.66,4.66,4.66
Virginia,51,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,61,7592,8.03,8.03,8.03
Virginia,51,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,41,6977,5.88,5.88,5.88
Virginia,51,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,30,4113,7.29,7.29,7.29
Virginia,51,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,65,30025,2.16,2.16,2.16
Virginia,51,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,64,12986,4.93,4.93,4.93
Virginia,51,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,34,18446,1.84,1.84,1.84
Virginia,51,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,43,8101,5.31,5.31,5.31
Virginia,51,30-34 years,30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,13,4935,2.63 (Unreliable),2.63,2.63
Virginia,51,30-34 years,30-34,Unknown or Not Stated,Unk,Vaginal,1,26,722,36.01,36.01,36.01
Virginia,51,30-34 years,30-34,Unknown or Not Stated,Unk,Cesarean,2,14,290,48.28 (Unreliable),48.28,48.28
Virginia,51,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,39,4897,7.96,7.96,7.96
Virginia,51,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,40,3462,11.55,11.55,11.55
Virginia,51,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,33,5168,6.39,6.39,6.39
Virginia,51,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,27,3637,7.42,7.42,7.42
Virginia,51,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,15,2843,5.28 (Unreliable),5.28,5.28
Virginia,51,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,19,2215,8.58 (Unreliable),8.58,8.58
Virginia,51,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,37,13554,2.73,2.73,2.73
Virginia,51,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,43,8155,5.27,5.27,5.27
Virginia,51,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,26,10733,2.42,2.42,2.42
Virginia,51,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,23,6390,3.6,3.6,3.6
Virginia,51,35-39 years,35-39,Unknown or Not Stated,Unk,Vaginal,1,16,461,34.71 (Unreliable),34.71,34.71
Virginia,51,40-44 years,40-44,High school graduate or GED completed,3,Vaginal,1,10,854,11.71 (Unreliable),11.71,11.71
Virginia,51,40-44 years,40-44,High school graduate or GED completed,3,Cesarean,2,10,669,14.95 (Unreliable),14.95,14.95
Virginia,51,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,17,1742,9.76 (Unreliable),9.76,9.76
Washington,53,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,35,4497,7.78,7.78,7.78
Washington,53,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,12,854,14.05 (Unreliable),14.05,14.05
Washington,53,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,21,4035,5.2,5.2,5.2
Washington,53,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,11,853,12.90 (Unreliable),12.9,12.9
Washington,53,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,50,6336,7.89,7.89,7.89
Washington,53,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,13,1806,7.20 (Unreliable),7.2,7.2
Washington,53,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,107,20421,5.24,5.24,5.24
Washington,53,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,55,5489,10.02,10.02,10.02
Washington,53,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,67,14037,4.77,4.77,4.77
Washington,53,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,43,3786,11.36,11.36,11.36
Washington,53,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,13,3935,3.30 (Unreliable),3.3,3.3
Washington,53,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,10,823,12.15 (Unreliable),12.15,12.15
Washington,53,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,22,4162,5.29,5.29,5.29
Washington,53,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,20,1718,11.64,11.64,11.64
Washington,53,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,76,18497,4.11,4.11,4.11
Washington,53,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,48,6655,7.21,7.21,7.21
Washington,53,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,86,21261,4.04,4.04,4.04
Washington,53,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,39,7805,5,5,5
Washington,53,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,26,9618,2.7,2.7,2.7
Washington,53,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,17,3100,5.48 (Unreliable),5.48,5.48
Washington,53,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,39,16360,2.38,2.38,2.38
Washington,53,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,33,4779,6.91,6.91,6.91
Washington,53,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,10,4336,2.31 (Unreliable),2.31,2.31
Washington,53,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,10,1317,7.59 (Unreliable),7.59,7.59
Washington,53,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,16,2178,7.35 (Unreliable),7.35,7.35
Washington,53,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,12,1109,10.82 (Unreliable),10.82,10.82
Washington,53,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,59,10104,5.84,5.84,5.84
Washington,53,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,32,4939,6.48,6.48,6.48
Washington,53,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,67,15488,4.33,4.33,4.33
Washington,53,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,41,7186,5.71,5.71,5.71
Washington,53,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,27,8534,3.16,3.16,3.16
Washington,53,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,30,3718,8.07,8.07,8.07
Washington,53,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,56,25801,2.17,2.17,2.17
Washington,53,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,38,9751,3.9,3.9,3.9
Washington,53,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,17,11686,1.45 (Unreliable),1.45,1.45
Washington,53,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,27,4497,6,6,6
Washington,53,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,16,3761,4.25 (Unreliable),4.25,4.25
Washington,53,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,27,2264,11.93,11.93,11.93
Washington,53,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,25,6228,4.01,4.01,4.01
Washington,53,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,19,3923,4.84 (Unreliable),4.84,4.84
Washington,53,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,22,3794,5.8,5.8,5.8
Washington,53,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,17,2264,7.51 (Unreliable),7.51,7.51
Washington,53,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,27,12248,2.2,2.2,2.2
Washington,53,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,32,6485,4.93,4.93,4.93
Washington,53,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,16,7566,2.11 (Unreliable),2.11,2.11
Washington,53,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,13,3965,3.28 (Unreliable),3.28,3.28
Washington,53,35-39 years,35-39,Unknown or Not Stated,Unk,Vaginal,1,10,745,13.42 (Unreliable),13.42,13.42
West Virginia,54,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,23,2188,10.51,10.51,10.51
West Virginia,54,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,12,571,21.02 (Unreliable),21.02,21.02
West Virginia,54,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,19,2490,7.63 (Unreliable),7.63,7.63
West Virginia,54,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,10,748,13.37 (Unreliable),13.37,13.37
West Virginia,54,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,28,2602,10.76,10.76,10.76
West Virginia,54,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,19,1132,16.78 (Unreliable),16.78,16.78
West Virginia,54,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,55,10092,5.45,5.45,5.45
West Virginia,54,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,53,4126,12.85,12.85,12.85
West Virginia,54,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,14,4684,2.99 (Unreliable),2.99,2.99
West Virginia,54,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,13,1638,7.94 (Unreliable),7.94,7.94
West Virginia,54,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,15,940,15.96 (Unreliable),15.96,15.96
West Virginia,54,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,34,6336,5.37,5.37,5.37
West Virginia,54,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,46,3542,12.99,12.99,12.99
West Virginia,54,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,18,4564,3.94 (Unreliable),3.94,3.94
West Virginia,54,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,25,2505,9.98,9.98,9.98
West Virginia,54,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,10,2713,3.69 (Unreliable),3.69,3.69
West Virginia,54,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,10,3964,2.52 (Unreliable),2.52,2.52
West Virginia,54,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,10,1816,5.51 (Unreliable),5.51,5.51
West Virginia,54,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,10,464,21.55 (Unreliable),21.55,21.55
West Virginia,54,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,15,2859,5.25 (Unreliable),5.25,5.25
West Virginia,54,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,12,1929,6.22 (Unreliable),6.22,6.22
West Virginia,54,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,14,2563,5.46 (Unreliable),5.46,5.46
West Virginia,54,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,12,1780,6.74 (Unreliable),6.74,6.74
West Virginia,54,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,10,3210,3.12 (Unreliable),3.12,3.12
West Virginia,54,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,10,1811,5.52 (Unreliable),5.52,5.52
West Virginia,54,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,16,858,18.65 (Unreliable),18.65,18.65
Wisconsin,55,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,46,3883,11.85,11.85,11.85
Wisconsin,55,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,17,775,21.94 (Unreliable),21.94,21.94
Wisconsin,55,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,39,4560,8.55,8.55,8.55
Wisconsin,55,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,14,979,14.30 (Unreliable),14.3,14.3
Wisconsin,55,20-24 years,20-24,8th grade or less,1,Vaginal,1,18,2279,7.90 (Unreliable),7.9,7.9
Wisconsin,55,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,32,4278,7.48,7.48,7.48
Wisconsin,55,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,23,1270,18.11,18.11,18.11
Wisconsin,55,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,162,20433,7.93,7.93,7.93
Wisconsin,55,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,67,5959,11.24,11.24,11.24
Wisconsin,55,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,36,9250,3.89,3.89,3.89
Wisconsin,55,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,31,2678,11.58,11.58,11.58
Wisconsin,55,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,14,356,39.33 (Unreliable),39.33,39.33
Wisconsin,55,25-29 years,25-29,8th grade or less,1,Vaginal,1,16,2310,6.93 (Unreliable),6.93,6.93
Wisconsin,55,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,20,2711,7.38,7.38,7.38
Wisconsin,55,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,18,1108,16.25 (Unreliable),16.25,16.25
Wisconsin,55,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,114,18526,6.15,6.15,6.15
Wisconsin,55,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,62,7056,8.79,8.79,8.79
Wisconsin,55,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,77,14516,5.3,5.3,5.3
Wisconsin,55,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,51,5492,9.29,9.29,9.29
Wisconsin,55,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,24,9845,2.44,2.44,2.44
Wisconsin,55,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,19,3402,5.58 (Unreliable),5.58,5.58
Wisconsin,55,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,63,21650,2.91,2.91,2.91
Wisconsin,55,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,33,6335,5.21,5.21,5.21
Wisconsin,55,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,14,4547,3.08 (Unreliable),3.08,3.08
Wisconsin,55,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,14,416,33.65 (Unreliable),33.65,33.65
Wisconsin,55,30-34 years,30-34,8th grade or less,1,Vaginal,1,15,1670,8.98 (Unreliable),8.98,8.98
Wisconsin,55,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,19,1564,12.15 (Unreliable),12.15,12.15
Wisconsin,55,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,73,10342,7.06,7.06,7.06
Wisconsin,55,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,50,4910,10.18,10.18,10.18
Wisconsin,55,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,62,10980,5.65,5.65,5.65
Wisconsin,55,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,42,5134,8.18,8.18,8.18
Wisconsin,55,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,37,9420,3.93,3.93,3.93
Wisconsin,55,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,17,4162,4.08 (Unreliable),4.08,4.08
Wisconsin,55,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,71,28612,2.48,2.48,2.48
Wisconsin,55,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,54,10722,5.04,5.04,5.04
Wisconsin,55,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,21,10870,1.93,1.93,1.93
